Price,BusinessId,Category,CheckinCount,lat,long,Cluster
1,xjhTIReOwG4PtdR4hQexcg,Asian,9,35.289812,-80.798418,3
2,JF4Ge_KqznXoZ-zmk_veQw,Seafood,50,35.088498,-80.860703,1
2,S0EZSHGPt1gd7FzFC_donA,Asian,50,35.042005,-80.862433,1
3,TpNz3nBaw4tEz_tnnxH-4A,American,160,35.226229,-80.841454,3
2,CKf3mf7fl5sZO9xviHU7lQ,FastFood,661,35.211532,-80.858501,0
1,AYeeWujHF-va8vJME8Qxgg,AllTypes,434,35.212913,-80.834647,3
2,Tk4BA8X5kkXxAFTs9piHMA,FastFood,190,35.197714,-80.851907,0
2,ZN7PGgTTJGppVjI26H5_rA,Asian,43,35.373784,-80.784899,3
1,0f9yhyfnyWB9hF85PNmcLQ,FastFood,117,35.20661,-80.860136,0
1,UXvKNmbtAYAKTNPDzQ627g,AllTypes,132,35.337941,-80.824018,3
2,962X1LkIYgJkov8NIuGmfA,Italian,61,35.123613,-80.652068,2
1,Bc4m5IciNPj4fB1R6n0KqA,Italian,7,35.209084,-80.857952,0
2,SMMIxpqCQAFVj_S2tsPn6A,Seafood,71,35.37511,-80.72581,3
1,nNOPWMUqJVxX7nv8N5E-4g,AllTypes,119,35.296695,-80.737813,3
1,Z2H8MyZHQGxcxjLLrJoZFA,FastFood,43,35.37414,-80.72309,3
1,Rc1TRwqxKYq0lnFdUDclMQ,AllTypes,21,35.172285,-80.660703,2
2,C-meIkdths2snHHROX0dDA,Mexican,8,35.201677,-80.761961,3
2,nz97EGzppkXKU_4cFuDxOg,Asian,37,35.029324,-80.850153,1
2,6ZtftjQ18WUN3-IW_yA3tQ,AllTypes,117,35.094002,-80.867142,1
2,kxq88JF-PfdN8LanM7Uppg,Mexican,65,35.384346,-80.786208,3
1,w9t58m2lBLXfaJ-geQbPVQ,Asian,11,35.311142,-80.715978,3
2,kN8gSKU7IyF5hZa4NIyRyQ,Italian,12,35.053122,-80.84715,1
1,TVQAJGl5_xo2hsaWI7Ak5A,FastFood,24,35.163774,-80.884646,0
1,W0-FuAN2yFAsJf4FPB9J-Q,AllTypes,5,35.256602,-80.795903,3
1,zFMsnK8UMJYvESBYBATY_A,FastFood,91,35.349705,-80.85643,3
1,x1c7Kr5AXhbYBBOqBvCRmw,Asian,7,35.322057,-80.650143,3
1,3QZKUTsMGPBEAAUMpIFw5A,FastFood,10,35.188534,-80.690679,2
1,uTl34lB2jvFARCud-ZI6Mg,FastFood,59,35.136775,-80.904644,0
2,0RIAwEggED60mK3mDSTr-Q,Italian,106,35.334619,-80.812216,3
2,_W5QrZQPfqjj6njeqrGYEA,American,164,35.125895,-80.706219,2
1,bneYjIvbcQknNkJ2lDwRZg,Mexican,64,35.034166,-80.804615,1
1,SwpO_7R_U4nIIIycmnRmow,Asian,114,35.136357,-80.936721,0
1,RBivKqrbQ3D2gTdRFA8wwg,AllTypes,66,35.297087,-80.755382,3
1,mAHwaQkC5zdQR_yg2q4L2w,FastFood,3,35.21051,-80.690262,2
2,h-5TtlOf0Jm3Xnv1_ySq_A,FastFood,7,35.303073,-80.986707,0
1,mwp4SkYIkMdiIL4qGdjkdA,FastFood,17,35.227423,-80.843319,3
1,q03xqeKpHDLhMsJ59E9H6A,American,36,35.235809,-80.734507,3
2,YMQaDtEceBPFW_C992CXSw,Italian,62,35.175642,-80.799791,3
1,BcUpHTeh4kb7UdXvdFuZvA,FastFood,8,35.14009,-80.934691,0
1,z5FyOEvDcEUyuuSokinf9w,American,24,35.226995,-80.844191,3
1,tyZMENMVq9GNmU0urcCQsA,Asian,12,35.125483,-80.65485,2
1,9Kb9ZRxBgS2c0ahuN1tbNA,FastFood,51,35.350894,-80.841644,3
1,Oc3GWvlXBocTVgQCse3Nbg,Asian,39,35.053778,-80.846781,1
2,0s-OY8GuWszGYSMDAMw6kQ,Italian,7,35.10697,-80.806871,1
1,piBJJg6KqIPHTvFxYZjbhw,FastFood,37,35.098222,-80.778436,1
1,AkL5mRMO6otNgU5WWOZDMw,Asian,13,35.356851,-80.868805,3
3,GHiBDQpG5_FR5hhgnmisUg,American,3,35.353006,-80.688579,3
1,i1kv2hcQfnwpok8BfKw5OQ,FastFood,152,35.198136,-80.868065,0
2,gmyzz54jR7WzTu2xGnA92Q,FastFood,56,35.104564,-80.98864,0
1,nb3FTOUZ7EjLrkqyEekF-Q,FastFood,6,35.116789,-80.719317,2
1,vwpimAlN3l4zLqQ7hxh3zw,FastFood,41,35.340205,-80.765054,3
4,kTCpNpLSXHFYISSg-ssXbA,FastFood,38,35.0979,-80.783417,1
1,nCAMjFl8N4cpjj9zSnRJ6g,Italian,15,35.117724,-80.696334,2
1,L2FNrbAAWwDA2Qgks7LVYg,Italian,42,35.119217,-80.957639,0
1,pj8ZxvLq448FAW3mQ9Bmxw,Asian,63,35.312144,-80.745093,3
1,ao9QoUXxxXJenr2Q1pYjAQ,Mexican,46,35.258183,-80.778924,3
2,iPU1CW1goUcwygrPxW0uHw,American,34,35.371225,-80.716993,3
2,p8zOYTVe-xmBPVtWcJayAg,Mexican,42,35.322517,-80.945009,0
1,-XyuwnlKMcEj-bYJYfOcKQ,FastFood,13,35.103639,-80.985598,0
1,NgSbsVx22tGYX8tKSsyolw,American,91,35.104249,-80.879859,1
1,aEKOooAlNN2pntcxjLS61Q,FastFood,56,35.140892,-80.733015,2
1,J6VGlQm6XaTMBEnSzdQTfg,Italian,13,35.148102,-80.92483,0
1,NLZJ9sMsWp9NaD1y5pq5Dw,FastFood,23,35.232678,-80.846082,3
1,gltXCxQnlgFJLFcZkwwTBA,AllTypes,74,35.085953,-80.887078,1
2,0p-JqQ3DOXC90ad563C1FQ,Italian,91,35.05622,-80.854088,1
1,lmjvqiuFQnT9Du5JwmUkRQ,FastFood,4,35.256008,-80.874576,0
1,qRh1toPTSiviGbg_601nHA,FastFood,52,35.11954,-80.956951,0
1,h5RdnJkt44T4M6FsPS30Bw,FastFood,19,35.373193,-80.724989,3
1,McKy_sfydwNte-TzzN5DUw,AllTypes,14,35.163718,-80.876723,0
2,8P2lLn68_RY-DMP876rIBw,American,61,35.036081,-80.805352,1
1,LgFBKWi4CRL-dfVnK5AASg,FastFood,42,35.342416,-80.766969,3
2,myQi5a626Biwo2vxN8vheA,FastFood,33,35.029324,-80.850153,1
1,C_Wf2dcaNrtMjNDcN8G-cQ,FastFood,113,35.225378,-80.841961,3
2,CchFSMdUDeAB_jvVjRt-0Q,American,95,35.349427,-80.851576,3
1,Dvt6FyGkBpcC_RafI8i4cw,Italian,11,35.070495,-80.844518,1
1,bmDuW_5Lw-TZh57BvaIBDg,FastFood,14,35.152183,-80.950556,0
1,Zsk4RTLdjZ3X_dp-hV9J6A,AllTypes,5,35.217617,-80.792958,3
2,UxwmZA4S2q79-IW0RCWwYw,AllTypes,3,35.095238,-80.779082,1
1,iu-w6bWM9DOIeDvUhrIGCA,FastFood,38,35.087234,-80.849611,1
1,BpaylK5AVC18EfHkvqY_Og,AllTypes,80,35.104843,-80.879766,1
2,3gQBaDqYaJnPN6Sn7nCQbA,Asian,101,35.084333,-80.731405,2
1,RL1JF46Z8-3QoMf89Tb_Vg,FastFood,9,35.172279,-80.659321,2
2,5CCMwfZll_eS8chsGRzjkQ,AllTypes,97,35.033806,-80.80457,1
1,ZamavR57HJegqTKIOM_BSg,Seafood,12,35.14669,-80.895708,0
1,iaoYOEsMOSarGFk8tUV1UQ,FastFood,11,35.348149,-80.858623,3
1,-YGzPpGSzNGitITP_8ej6Q,FastFood,17,35.21064,-80.69726,2
2,HKwlJatD3lZjzmF8n_9dNA,American,96,35.086987,-80.871765,1
1,PLz-YKleoz1r7tJvG62spg,AllTypes,36,35.121493,-80.699331,2
1,ZDEbqGNLe4fADLiMYOHgBA,Mexican,12,35.192733,-80.873569,0
2,FHUEcYG-s-p1acJz_Z5aNQ,Mexican,39,35.082696,-80.728537,2
2,WG-7TY7_4YJzk9BsOYyGcw,American,38,35.116122,-80.958636,0
2,dDD6is_GS35RcXtl4QvP_w,American,49,35.071025,-80.843148,1
1,kqw4NDeEmszmASDqMGjRgw,FastFood,46,35.233049,-80.849051,3
1,RoW2ArcYw_CZ_JMv8BFyXA,FastFood,18,35.029431,-80.85153,1
1,0nCS2KIWbqV4p5UZ8zZ6TA,FastFood,15,35.371318,-80.718357,3
1,FClskDDrmdSBEHjSCPPrXQ,FastFood,38,35.034643,-80.805795,1
2,NR4d7qLeT6zuKACFEtndwA,AllTypes,6,35.165173,-80.881615,0
2,FnQBuMrZ4KJxVjo4lzNt3A,Italian,4,35.321998,-80.660286,3
1,SKTz4abK3W7qEucBVSZ5nQ,AllTypes,14,35.371013,-80.784164,3
2,OC7XzLMjAer9e3LsA6pH2w,FastFood,31,35.333976,-80.798823,3
2,mHWFcOIT-CNbbID9LM-9Jg,Italian,57,35.283162,-80.669176,3
2,69JkeoS2eX-km9aumK0d4w,AllTypes,86,35.061055,-80.817366,1
1,8haYCMLIfEJAT7Jf9hkiaA,FastFood,31,35.037305,-80.80552,1
1,xvO8CD3bBDrmUoH8qD0azg,AllTypes,6,35.203609,-80.801695,3
2,LiRp5HHfquwpYNg3DogMWg,FastFood,83,35.103128,-80.987241,0
1,dM1UPPgeQFczXxCwnTJK-w,Mexican,62,35.138139,-80.935394,0
1,BCffRAILQ43NUouZxho2qQ,Asian,9,35.369993,-80.664095,3
1,3WkxgBbLz-Acok03ySdMbA,FastFood,35,35.33477,-80.798125,3
1,UtFakbb6xa13w7XRzvd1cA,FastFood,59,35.026683,-80.838794,1
2,uQy54bl1sBcqRIw9MLLUSA,Italian,3,35.038603,-80.794068,1
1,3ShZ3IidYKRZVp09up-mMQ,Asian,5,35.240222,-80.897657,0
1,CWnsLFY-JUFpgz6nkcMigg,FastFood,14,35.08302,-80.728738,2
1,Hm2Jxsh_MCUWdzfFU_U2Gg,AllTypes,77,35.147611,-80.92533,0
1,S69DaIYms_PKBty1d2xeAA,AllTypes,10,35.145606,-80.936566,0
2,2Cxq5noMJdIo-0K2zd8JYw,Seafood,45,35.287171,-80.728185,3
1,bUxYCZqDzrSXKayJyM1zJg,NightLife,51,35.228,-80.841673,3
2,1e3C5v3vz40fOwfx3wVmGQ,American,112,35.106407,-80.807735,1
1,7Lr7SYyO9m_yU1hXR_8GLA,American,17,35.272199,-80.811809,3
1,_qvxFHGbnbrAPeWBVifJEQ,FastFood,21,35.334993,-80.812972,3
2,e9JyvLEZMcTVKh31oyZkOg,American,69,35.366481,-80.711599,3
2,sczE7-jiwrfhHnLztdOhaQ,FastFood,33,35.161825,-80.737726,2
1,jS8ukLDjUz_wLyYE6LLkeQ,AllTypes,9,35.323556,-80.946717,0
1,XeYXXSN0cv8-YiqG3ozDZQ,Italian,73,35.101741,-80.991725,0
2,lR9xjHv_xhFS4mW3Glm6QA,Asian,34,35.3747,-80.725971,3
1,WrdrMp5lQjNblTU2ISqC0w,Mexican,7,35.151878,-80.876159,0
1,0KkMoh1zaAloeomx1cBXTw,AllTypes,36,35.352656,-80.851334,3
2,3HK-vpxevbiVQhnS_Zvpwg,Italian,25,35.319942,-80.668735,3
1,8_1veEvO7qUPdD7o-03Hgw,Mexican,85,35.176222,-80.802375,3
1,pbN5P5oHi0vWEOPudkpCNA,Seafood,5,35.1341,-80.712369,2
2,LFg0Rx16jrrScMh1tt-FaA,Italian,15,35.12884,-80.702381,2
1,tpra80c5szkOUgWuahgs3g,FastFood,99,35.22509,-80.8421,3
1,lk5FDr0ZG9ZCZATGikzdQg,American,8,35.226113,-80.846922,3
2,aBDnyiQebQHC3_V3gefLrA,Italian,14,35.118345,-80.702024,2
2,jVsMGTFEmKa-W7BmGqE-hw,FastFood,43,35.190365,-80.929099,0
1,IcwFdWGnetL2EW_n-GiMnQ,Asian,43,35.168066,-80.875689,0
1,IpnvOcTNFTbX8XRCU_SNBg,American,275,35.320089,-80.667459,3
1,qElQDVw8kTHjBPcmsxOazw,Asian,19,35.160758,-80.876394,0
2,wXY_JLMjn9KFkxoEC4r0Xg,FastFood,164,35.244486,-81.037366,0
1,BwzY3d4tlt9--GfLoplU7w,FastFood,5,35.32407,-80.947056,0
1,yQPaPFVNGpAeiM-BXc3WQA,Asian,25,35.048181,-80.816199,1
1,n5VDarILKsHU7O2J-uPFJg,FastFood,7,35.334107,-80.798707,3
1,3hMF86FemqR_sH8OOh6sYQ,Asian,5,35.227087,-80.843127,3
1,wjGKNxmB_NUoC4S8lLvm6Q,Asian,3,35.078614,-80.653442,2
1,hnN3SAfSThUHPEq4rLtC2g,FastFood,34,35.349081,-80.855113,3
2,DizxFKuAw6Bhg7llz3cXeg,AllTypes,38,35.147409,-80.743992,2
1,bOyoQlRSr5Of67COPtzxAA,FastFood,60,35.33313,-80.812935,3
1,FbdXRvK-8xiErK6WbRo2Dg,AllTypes,37,35.061899,-80.771467,1
1,e9WK4peZfqgUN0BOp-CWAQ,FastFood,8,35.053486,-80.815603,1
1,eoMLAjvo97vK0mMA2O4Zmg,FastFood,27,35.33297,-80.810766,3
1,LCpLxWdBFaI2cg0O5ZJrwQ,AllTypes,7,35.15046,-80.837424,1
1,Ec6g1-_FVSrkrkdPz9sMGw,FastFood,5,35.219452,-80.835695,3
2,8F5HcVVeEEWqfT5S4VpnBg,American,242,35.349391,-80.854865,3
1,ABRGoIyRfdWKxcCPmHMVtg,FastFood,7,35.142717,-80.740926,2
1,xx1JcTcQ2mM9cCpMxyNJBA,FastFood,8,35.213336,-80.827908,3
1,bKXiuZuAWoYLsEgDGsZlvQ,AllTypes,36,35.05622,-80.854088,1
1,r6EvgcAXNRYR610J1eQBJQ,FastFood,17,35.08382,-80.66064,2
1,wQBHNxgueDcpTmOiL_yttQ,Asian,8,35.128067,-80.874879,1
2,w98bAV20hiqX1WBGcPNd8Q,FastFood,49,35.078343,-80.653754,2
2,Q4uSuYGGRIyk0fzz5Vz07Q,Asian,18,35.283162,-80.669176,3
2,_Lib9F27TqM4mD-_r6J9YQ,Italian,5,35.342572,-80.770851,3
1,ZXy2u7JzQvAKadEV-Do7-g,Italian,10,35.082595,-80.692906,2
1,19R96ARU7-qDBjJBZrhg9w,AllTypes,15,35.203621,-80.74255,2
1,lnAVU4ppvd3p1NCQ6osCFw,FastFood,39,35.302877,-80.985853,0
1,8ZLveGtVoTUsssaX0TxdXw,AllTypes,15,35.138554,-80.876237,0
1,T81Yc4_Mu6hehSs7F1yZLw,Mexican,70,35.22533,-80.846156,3
1,d5Zx8s39kpAegUsxPoQsjQ,Asian,19,35.272311,-80.962391,0
1,svqFVKU3p8yO9tu9w-0K6g,AllTypes,43,35.279708,-80.793618,3
3,UcAlpX1rdrP_W54bgmNhMw,Italian,8,35.156189,-80.824488,1
1,8--DLKJ-NY-bW8fSIDXa0Q,FastFood,5,35.039035,-80.793596,1
2,HFWTazpCx-DRhztgER0DbQ,American,72,35.070167,-80.843508,1
1,b3m7PUh16AWtPGrqTfYFlA,Seafood,7,35.228794,-80.844955,3
1,2hM--u1QSxnJsdsExT42Lw,AllTypes,39,35.170397,-80.743828,2
1,j-U9T0SzyvH04FYmRPjT5w,FastFood,122,35.348895,-80.85603,3
1,rIpQ6vk02i4Np15ViGjayg,Asian,5,35.353084,-80.855043,3
1,mVqQ3jT6WvhWd_-vUlPX6Q,FastFood,66,35.140795,-80.732683,2
2,cyWt2nsNxATem959gWjCLQ,American,51,35.287665,-80.760674,3
2,iUmqhLRFVo34WswW55Nlog,FastFood,26,35.087577,-80.859455,1
1,djpR_kdjmE74e4U4i-4b4w,AllTypes,28,35.293335,-80.838074,3
2,3uty2cB6NzZn6CM-8udUew,Asian,18,35.305635,-80.754232,3
1,StiEXS2nnXeM-tgzbimZAQ,American,23,35.171993,-80.658314,2
1,yVhZLUJPs5-gj_sA7__5fQ,FastFood,82,35.136719,-80.93748,0
2,gapBHDKvcnkUzCtl6CtkRw,Italian,59,35.087828,-80.845409,1
1,RgY2o2itW7-ydy228N5xhQ,FastFood,255,35.087828,-80.845409,1
1,-HK7dIj7Eyx0JsfDzgbFKw,FastFood,39,35.266129,-80.882348,0
1,dLcGMPuojXYjfbkgrEgO7g,FastFood,90,35.245276,-80.811494,3
2,d7vskTZ_tjTW3FsRF-NUug,American,767,35.219179,-80.811155,3
2,oR8R39yGJQTRYEPAoJagrg,FastFood,246,35.229414,-80.864053,0
2,hP6fpujKsFWD5N__KZA4Iw,Asian,461,35.305741,-80.7234,3
1,85HH9yRM4G-9BCRtDf-94g,FastFood,81,35.227415,-80.84523,3
2,V6Pu0Ijqa5zvb_daMVSM6Q,American,67,35.293081,-80.756328,3
1,A0uKiHFg7eKYQwPXC3drfQ,FastFood,42,35.212136,-80.833698,3
2,GXqBm5N0yZ3-rCd6hgUM7w,American,823,35.228669,-80.84241,3
2,dulSoiZkwmlCRNUvCt7YqA,Mexican,27,35.252239,-81.045056,0
2,XX6owhRHtgO0957RSmRYgQ,American,230,35.228524,-80.841251,3
2,xc1iU7PPXdfROSE2jl3bng,Asian,71,35.153963,-80.827916,1
1,kata831HVR1jNpw1U17-nw,American,10,35.31131,-80.746403,3
1,kOyysCeIagD4sEhIM0-etQ,FastFood,41,35.229872,-80.923658,0
2,tqAqL9B0OsiWAeh6XVFewA,Mexican,132,35.165616,-80.876164,0
2,CyTmpAMiqoWe2RoT889B2w,Mexican,443,35.22178,-80.81924,3
3,QUmE1tQJOBb2D5Smu5_A-g,American,287,35.227387,-80.842069,3
2,HW4QRyNoNjZaJDzfzDKdvA,FastFood,14,35.153939,-80.831755,1
1,GSlRsGx7w6mdBuJSizoL8g,AllTypes,226,35.227387,-80.842069,3
2,l3xGrro6IPIrlXB9bAbijQ,American,158,35.026388,-80.838829,1
2,cEtlUnEBXDPsFHhhou27tw,AllTypes,247,35.220969,-80.944215,0
1,RwXER9S7bB6PGhv9jhc90g,AllTypes,4,35.135715,-80.738137,2
2,t9A1tZsgs7eJrEW2CBmPUg,Asian,280,35.053507,-80.851818,1
3,BvvGeF2zgacG54nCX6YDKA,American,367,35.212836,-80.835818,3
2,4_IPjeZZ87LPiXkKDHx2-A,AllTypes,174,35.089493,-80.844842,1
1,TVdSOwbZ-pcRbhOYCiH9-Q,Asian,35,35.171421,-80.65679,2
1,fQYh3SW_QEL1uSB23x1rnA,American,5,35.209084,-80.857952,0
2,6EpmtuLKE_fqVE1mDILD1g,American,714,35.174229,-80.848142,0
2,oZ73668vhCI511YiTQjiLA,FastFood,15,35.133821,-80.940738,0
2,BCr9sVNxGOSgpiCFQ5y4AA,Italian,49,35.07896,-80.817258,1
1,E_V1MUbhtuaUPtQvGrCIwQ,FastFood,284,35.229367,-80.86549,0
2,Bw92r5E7UA-Tgezt0CbJgA,American,467,35.220637,-80.815789,3
1,eypwK6pfu10j-i1T76lUNQ,FastFood,93,35.372585,-80.722348,3
1,EN6-FrkFBWKrtS8842cZYA,FastFood,43,35.055335,-80.851605,1
1,6WhV68--644UdRH8Ee3cZA,AllTypes,17,35.232678,-80.846082,3
2,oYNLeOhMA0fbgtPn-QAdjw,American,427,35.227757,-80.844322,3
2,IojUubVT2XuVDoKdEyvQjQ,Italian,70,35.252191,-81.04517,0
2,HDXY5ymbehbAL4HZCqgtMA,NightLife,53,35.225906,-80.846624,3
2,daW5y87XLwzy7_t7oSdUNA,American,29,35.238906,-80.84511,3
2,gXkv-2CPQFs1iggbftTl_g,American,163,35.238906,-80.84511,3
3,mehBQm0pfKU0LTtcFGQfLg,American,308,35.152857,-80.840461,1
1,KMTrE9KgpKUGgVx3U45LnQ,FastFood,258,35.171668,-80.849264,0
2,EiDgsniLJ_g-BsoHCiG_uA,Italian,148,35.05401,-80.84698,1
2,2G-I9lROOVwkIkBSE8iVZg,American,488,35.225378,-80.841961,3
1,eOXk25-Q7-wOBF6dlp8OQw,FastFood,11,35.214297,-80.855301,0
1,7Inf7-FiFC6spGyGR4uQAg,Asian,95,35.210984,-80.85856,0
2,kI1GTYYAUQBEjJFJn3ILAA,American,5,35.132399,-80.952669,0
2,ASN-bDe1cVl3Y8-lnqA7Og,Asian,425,35.21274,-80.835919,3
1,ElTXBTRhunxD8iIpO4HEgA,Asian,24,35.134023,-80.939087,0
1,MRTK3Saw3qg40z5mjW7cFQ,American,27,35.08579,-80.662531,2
2,aTMDGTQpHVzUY2VxBy4i8A,American,37,35.198956,-80.852001,0
2,uFNCii_PfEh9QiAEszHb4A,American,232,35.222083,-80.843242,3
2,MflKZcZmslSaNBODkhtIhQ,American,471,35.208225,-80.860675,0
3,bTMLV6_HVljV2EAMqJJhsg,AllTypes,34,35.225217,-80.836289,3
1,gXY_sX8il0ad7YhK9CClrQ,Asian,68,35.133062,-80.709116,2
1,Pnq1SsAMz9RzLOyE365DJg,Italian,35,35.062218,-80.773346,1
2,7aOn01a0r90wiW1LSr95Aw,Mexican,598,35.225181,-80.842261,3
2,UCzaZ2z6E-Xy8Vn-MLpIrw,AllTypes,549,35.208722,-80.861432,0
2,XADK87g57dqzYVVfcxqV7w,American,142,35.374183,-80.723187,3
2,EKju94L6tR7kFO9Wthk6CQ,American,131,35.054516,-80.848739,1
2,Q3IHXZLyJHdiq--FKCyuHQ,American,725,35.170834,-80.850678,0
2,v7TjQ1_RPEF26vy8rc41Lg,American,98,35.27278,-81.005212,0
2,NqaIaeSKICykFdtLIxNS3g,Mexican,149,35.084202,-80.886006,1
1,SlHJJyPmdksTuMLtSFnLpQ,Italian,70,35.004669,-80.685955,2
1,RQKntEodZtaA1YhUewcMVg,AllTypes,4,35.194894,-80.767442,3
2,JEzpYSWtWo_Zs3rPcSQgQw,AllTypes,84,35.219378,-80.945041,0
2,DOMHICcq_VaoACUHRbtK_Q,AllTypes,8,35.053778,-80.846781,1
1,OJcQbB0XVG7Rxm00_dV8vg,American,48,35.145397,-80.726311,2
2,Qb5PYdw1mnFIoe8j7QKIfA,Asian,6,35.304275,-80.748727,3
2,JVny7-KIsec54pU_9gBmAw,Mexican,589,35.156338,-80.831878,1
1,YFohcQ05z4xasbEnZhFEcg,American,577,35.240652,-80.846624,3
1,eVlErNWjXrcVa5KjhcNcJA,FastFood,76,35.214023,-80.835393,3
2,329L4KhvziONbftfHdvwYQ,Asian,62,35.138139,-80.935394,0
1,P_g8zqB5Gtqtpj8Uqg6fCg,Asian,160,35.2543,-81.027813,0
3,KQdEK774u8ua9yW5kT-wAQ,American,25,35.242924,-81.036897,0
1,pPPyE8tNSGFK1nP03WTn_w,Italian,5,35.034643,-80.805795,1
1,7QUM_qi0zUC-ZP5_qHoSJg,FastFood,4,35.17917,-80.88284,0
1,taWuzOyQWttjHJubBJttnw,FastFood,174,35.34974,-80.854503,3
1,dpVJsMwjhtAAFvKVwxncig,American,12,35.196533,-80.790337,3
1,YCazLkf0jluH2fP2GET0xw,FastFood,11,35.175904,-80.653853,2
3,D8oLo27PovnooXmoG7ttiw,American,28,35.170862,-80.850106,0
1,5nisFSuX7Bn9BHME5Lrqyg,Italian,6,35.219452,-80.835695,3
2,o5Me8uSqyUSm8U3aEMAbSA,American,497,35.246867,-80.805841,3
2,aYt9gp9i73-RCJFy7FnhBg,Asian,77,35.089721,-80.858407,1
2,LE5yuBdBkTDMTbXkVQbfaw,Seafood,22,35.324268,-80.947736,0
2,8A3BOq3Ba2YzTdNDgKOZMw,Mexican,128,35.083984,-80.882776,1
1,VJoA1dWb84FmthVbY6PL0Q,Mexican,44,35.084185,-80.731441,2
1,FNNs05wR2Fmt3XQDXRoNFg,Asian,11,35.228365,-80.842652,3
1,CizLmKlwhVxYjI5WumrjwQ,Asian,5,35.239128,-80.798362,3
1,mP7Z5WT9xahJWTy46DHP2w,AllTypes,50,35.225047,-80.84266,3
2,wr3bTAXlo6aB5LIbIx6ueQ,FastFood,804,35.22178,-80.81924,3
1,_gzo4jScQtavLCHzJo905Q,American,789,35.2195,-80.852195,0
1,ve1yV77G1yCeVicz5I0ZfQ,American,67,35.228045,-80.842132,3
1,T870Xz8KE_-KFF46KezDvQ,American,104,35.303872,-80.749548,3
1,jT_jo5c1rBcg6mpytIEWSQ,American,179,35.026165,-80.84065,1
1,szvqB3i0U4Z0Cl_wtzlVdQ,FastFood,99,35.12151,-80.949836,0
2,n_ZuPiXgB4YPbkuSINpabQ,FastFood,2098,35.152644,-80.828615,1
1,QFZr_huhsKljp_dWUAfVGg,Mexican,8,35.203291,-80.724748,2
1,lfIsaE0oMCX1f8xWtwz9CA,FastFood,6,35.209084,-80.857952,0
2,AcYJ6qYKY_46qE5zabJP0w,NightLife,566,35.21209,-80.818418,3
2,QUmoDqc2016XlV9cuM-apQ,American,159,35.152633,-80.828616,1
2,h3dNZGy3_XWJ1Ew66s3JNA,FastFood,309,35.2124,-80.817112,3
1,ssmpTJ5W4UBCOHmzednRbg,American,83,35.17536,-80.802296,3
2,CBc5sOHl-7-midjK1mI0fQ,NightLife,486,35.174512,-80.840034,0
2,BK-6_OIZMB4BechQ-ae7wA,American,164,35.22911,-80.84119,3
2,yqQwYGkONPfDbT68xCRmfw,Asian,12,35.228365,-80.842652,3
1,cXtL3_ksBsr6uZy0fp-TDg,FastFood,1163,35.229054,-80.86737,0
2,kmA-A5pRfTeKrMXOW9gykw,AllTypes,16,35.176967,-80.880265,0
2,WPD1m-I4-orxnEt-M_cDpg,American,26,35.136483,-80.715778,2
2,DA0T-odcMQYjTn2S5Yv3ug,American,181,35.056147,-80.835608,1
1,gNyaalWR6m06rig3c7h0bQ,AllTypes,4,35.211276,-80.762534,3
2,QicTiAd6nopjiYAWz6oeVQ,Mexican,95,35.117505,-80.720332,2
1,ub0UsaBwSTyy-HuVWLUIsg,Italian,43,35.170959,-80.84942,0
1,ee2JJWsou6UbakYRHEqxfg,FastFood,41,35.154074,-80.828877,1
1,u9dU_eX631Hdu-RvRlSfCA,FastFood,9,35.227317,-80.843148,3
1,rVew_-TMhF5epIvpVDYMMA,AllTypes,35,35.181369,-80.883661,0
2,qTNYVCx83xrp-EnsVSgW3Q,FastFood,34,35.219378,-80.945041,0
1,SOYk9W4BOEUT7tKwT7p1UA,FastFood,264,35.227737,-80.8426,3
1,kyPTfVzZfopYwZyZ4hhLMw,FastFood,149,35.087805,-80.850811,1
2,XpNxXmqBKZE5ZHaI-ZgAmw,FastFood,21,35.173751,-80.840457,0
1,izC5gOJgvqDtgWQor07tnQ,American,387,35.170801,-80.806951,1
2,YKd0p2HbL5eZwkeRW3RdiQ,Mexican,40,35.154786,-80.876581,0
1,R92HU8A2T52wXb5VC6WNVA,FastFood,78,35.225378,-80.841961,3
3,bZXmxC8TUj7DlcdQ9-X4tg,American,239,35.224338,-80.848075,3
1,AATvrPqbgZ64dLfqSvNSow,Mexican,58,35.258144,-80.779058,3
2,-UYjmGUMMVWrOQmhR3kI8g,American,76,35.239366,-80.84569,3
2,QowjF7UFjVfx9-5PHEpoyQ,American,141,35.162129,-80.886834,0
2,NnC14ctqyIKsknJqNcng-A,AllTypes,46,35.187442,-80.881973,0
1,cCXnlr4CrhY8DyrblmG_Sg,FastFood,360,35.224922,-80.843376,3
1,EnAohly3Hk8vD3WK48YmVQ,Italian,5,35.232204,-80.848589,3
2,-XKza5Hr4pCDGs-fNy_Xxg,NightLife,189,35.083533,-80.733202,2
2,bZrg7gl1duX2tfXY4kY7dw,AllTypes,248,35.213958,-80.861224,0
2,FEkViB1aCpAkfa4GMWI4ug,AllTypes,388,35.220934,-80.810432,3
2,Vf_Ng_A1KKOrD0Bggx-ueg,AllTypes,234,35.219378,-80.945041,0
1,iwlQSkEIepI9dWQqfhWw_g,FastFood,92,35.086393,-80.848856,1
1,BcZIyqmGH85qdIDnP501LA,Asian,15,35.091104,-80.885443,1
1,YAC6aPRZyAhICwa9qAHE7Q,American,18,35.228623,-80.84236,3
