business_id,checkin_count
PQKGk_KUylGW6YBWCk4SbA,50
l1fxjmVrTHOmYWVTuBQDpg,25
81IHPUthEj3nnc_4FJ5rgw,156
fSwvgM7GMCpYNJ1jWgxkjw,108
yzZxyhouOdM4NwYLEMgaWw,273
HBVmnhz9_P692UvwYPPe_g,11
xfmcYwoyNHbhULJ3eNg5zw,284
kgt13cwkP03NS8FJKgdLMw,3707
jnGp9K2AsLFKF3ogfUxsnA,70
sOsRiemCb1f_FdwjOVHl9w,30
4AHkHlJx2foOkt9YMlHmJA,62
Q6iNRYnv1k_kHY0ZxD5KjA,24
s7M5OGyrfF6vzP-ewWkr7Q,20
B6l_WXWSKq0EBUQMwQRtFw,25
V0l8hCGeNmtubh37HvcKcQ,10
D_8LKM8RyfAnwJoybwFa2w,5
f3urA4-7EQ7jHecca6N5hA,47
MyUKlPfmbuiDvsVua38xRQ,29
L3_S_DEdds262VEp7J_eWA,30
Fe2hv9MM9E6mmcfJgtylgA,95
STIfrm9cokQo5dyadEErsQ,42
idpRaOujsEvnI-LzDSKa6g,95
NMi9cy9lwAloyW2SQIKoMw,23
MORHJ6sMdwkT8DXArbpSXA,21
Lohr8rcz02PENa27WA3ovg,25
qK8z-Kw9lEh5McCfinv6kA,18
BYRI3ajety8cHANAN0JNBA,52
wB-pq6rBAPV8JkiJc2nBCw,232
xWRQb0FGYud01b9XM1as1A,5
LEHCYKIR8PMHaAeDdu4luw,53
JImYKJHgbLvw-1SqmnzMig,28
nCPNksp20VThapB_sovNPw,503
YmLrUkS1pwhNJOeBVMe-yg,84
n0nO8SqUhinPwsYWxF6Ggw,54
KcTDHmb695btMRpkim4fsA,24
zPvPaG9IMaWY6xhFTwOL3Q,11
z8o5HQwvfFR-eKjCAXNGVA,14
Rj0EiZoTEHqUo_wt-MTd0g,15
oxMOHPMVMZ5lMPT022MZ-A,23
1Y4_Th_NFqrlGjysS1T3_A,16
Tmi_gK2aO9O_HmM6lMvkNg,47
MBVSYp6Blsr1gMVplr7Tyw,4
OaghH5U8GTmEfFM2lcWq-Q,51
8te-55rm06qO4BSqCYsDNA,12
SMkSjxBbuWLW37pQI2xyGA,30
po7QcvM7yeKDDNY1QtutGA,7
lN6jXRk32cUsx6V7l958_A,155
pYfM_uHqRnWfFouLfiGSzw,57
cJJlcnLlzut6y02o5QmhNw,125
S4HV6A8DrN0XPR2pOhVtWA,58
ss5gVggeSmAgMUeL65UvYw,1901
FJmthKfd75pyeYJYGpI9Ng,5
Ihjg9C9zADIiGdgUSsE3UQ,33
a1MLvWhSLv-YjdVMkCC29Q,14
ogswNu3Dz9fXfHFL7BSfJA,20
EjbuiO7iGvAj8-K3y2W1yQ,20
HRwqeCdIH5joMnirnqrV3A,583
naq1YSL3Qs3WTFbXrHA41A,6
RkCsF3lQken6O_OizYgBqA,9
XxfWQ0e_EdkxYyVN7osIlQ,19
CzQZ07q6Iwx-x56ddllYfQ,24
TBqAOlyaTRaFd5sYLAVoQQ,15
MsNRtBLPfZQ5xH9lPbk3_A,16
I8y-AWvoPYDI52YfxJDPGQ,73
kYeltuYXqH4pzKtF8DzzlQ,9
9fKKVzZwkxQ01syEiNUH5w,9
l593y9KEguq1JWVFcaL1DQ,650
IH6AR98ac6KzPyFdc8t8yA,83
2hAv7l2ZeV8YsjHSvaqlMA,134
FjSrkd05WHE_pyWgvw7AuA,32
r6pW3-7EVr6zmaVFYHGc-w,253
nWqylAH7keDMNrUEFSa4lQ,18
iTcjbM88nBKM-4blh5h5pA,38
gx2F0-cj5AURNXS6fN8QLQ,283
6E_-uIvgD-ROtcZNyFEj6A,111
GNBWSr7A1QVi3iq_EeSKAQ,4
aJXTOpOX9M81YkS4LnWXqQ,10
3EU8W2XMH2yNyGQsa1CUvg,11
V_QIirrsJHKLKQMS4lni0Q,88
8xL3d7LGC-fxCxoVLN97Kw,496
Zkh_SVBSxLxEWLAjmcTvMA,24
QGkM1TvUrc1gmd1qkpnMJg,1804
L1rewFXy1PmUqvfrdfVhkQ,40
v2_UrJwXRiJS9AFwdtY2fQ,368
5TTr08j2W2Fv8jkOCvUm8w,3
bgK6LZQMnHs6xtaJG_3PQg,175
_grGGf6_m3fGW_U9lY-pXg,106
iF5Zd9R_xdc6Nqdsiag9VQ,20
4lFea4JFgR9PkDBzlxPcxA,5
d07MVPlQJxLJLCNxGOWcdQ,15
LRxH8V5JaPt9mvav6F_1tg,3
G0we_ApIsxIUTi5zoxkJjw,12
W6Cow2y5Im9GjmGYQf2VTw,3
ovO0DgTlo84u1B_laaK5uQ,97
xLEM-k8gmBwRJbsyHyVarg,124
eQQvLI8MMUhflpajmyfKpQ,103
kEd1RkFwdyhSQe82c_ixfw,54
c5t9Wa1iJBRcxjDrFHKuQw,4
qQkf0hWe1sD7pD8oO3vYTQ,369
VBbrZ3oRqpiVWbR1HMVjxw,6
1P3EU4xdvG5fJgqlp9KFrw,3
un2sUGwUFc47OO9bO-IaFQ,16
s1RNUMy2NHicR7k7fK6aiA,7
VjnZJlK0N6NbR4fCanvW4A,337
D4ckco-duEqCzyYdyuaxjg,11
GYqknb_itWF-ZzYZqwQC4A,16
6Tfcr1Hp9eGYFcIpSsCVow,171
mPhpRGTgusNHOXgvF43FQg,9
wBknEHf8gbKCWWEboul8ZQ,28
ATQJ3RNVWFwQMEebzwLd-w,50
lWWKIdzgYNddKRYxbkO7SA,47
6bEW1lUP4ICiSU8hsIL2tA,4
f5gT6wwxgHB1VvSke8vc5w,318
rRym8PUMN_dN4EXM54nOsQ,25
Q3mze1AHeI5GqicidX7i-A,30
sngg2yFLE0SsChkkKQd4Vg,10
QhuxZVe8Bd7RrUPvzLnz7w,9
XEK4IXV9N6XHZVe4tuKNpg,59
XLCnhlUqBLmb39LiitikkQ,12
JOJtP3IQbCg65rssBewUXg,560
Xe2O8967qnhsOJX__OmASg,5
dQ11ZA2RFgEgG8_hFb-wCg,34
106,1777
M69oTpIJPnKyXRgR-crF6w,10
8tEKH8CHSeKcc5CSxY-utw,22
JeQoph3qUjc1R1hB2Ym4hA,12
6Vnw9rDtTfWnEKNYigBnZw,215
SeUdoXRGbg0GP_k8n0thKA,22
MOBWWqD6veonPSzswpUFbA,10
VzoxQsAAnpWXm5TSAHZnbw,10
fxzJKwjOakLIvP9Q2TozaQ,13
ibD43JSJzGXh7tI_0l-7TA,6
aJyXTD7iw4220uSAAuPtCQ,7
FrvxxJ_pUSFiBDh5UscsUA,16
dm5T6_GSQdvjJ0ArwBfdVQ,9
JlHsF2WJz5Veys7aKsKdaQ,25
jSLbw4uY8oqSKm7yC9ktvQ,13
0GqMWjJh0gRkFvPxdH3j9w,75
fm4PuyvBxDUgjEvjsJF38g,10
3dI-wF9TFDwK_vQqqlUPJw,14
FAwt0ebxpLqwH6wmSBEdUA,52
3jxMAAoK84l-l9Ik1QvSFw,13
Kl3w7BVvI0i1SdpuVc5gSw,955
YTOU3COVuBdABXb3Wci_IA,24
b538wiwQvOxm4Km_ZiIOPQ,5
0i40UmdRapd7nBa4JVqMUg,80
4Bs0OFu3yqUz5TyrJjhPKw,8
om91H2MdlUqV4pKoT5VWFg,12
cL8CtwxEOtsoJo3kavkxCg,16
-iGegnCdHR1IWw4D_240_Q,21
_5MDoJqZivYGfLSuXBp_vA,15
AKot3AMTqwCvhmF3D7gfSw,106
CasTBToOy2VDiUuSAQWuLw,24
l0eDoTrJihbs5zPs901XGQ,14
7BLj_oHWqCgEUOg0ZgKdlQ,8
LX95oOJqdGP27R2BN-4xLg,10
shpgZ07M-IBDwjz2cpjWiA,92
Q-MWoYNF2WmvgC6_XHpiVA,61
y9qQJ9yGnj-odRfEhgwMWg,8
UY526v4wM01It1MIVNqphw,14
bseKVnOu_Zjor8Dgukb1eQ,5
E8bZjQMj-tOXo8drTUQG3Q,18
vnRwp-LUrxMdJC9je4q9Fw,39
fSmqMsyP3L_zqpFTeYsEYQ,17
KeX07Io6ZS7UqrVB974hTg,7
TZgbUbApLjWWES9Y7ONtNQ,459
YOljsQYx_Por4MWas8pFEw,6
fb8y3DncU9WemI-YDBQ1Lg,58
ZbJPTGGBzSsmlSos_qS54A,99
rbeBreN9KOWipTUQsmiQ9g,184
ZPDXRL9b5sIl-84p6AdNAA,8
k_WYby7BleQIwh5AGYApFg,21
5EeiAJFSPEpL8fw368b-2A,103
6kQlOVkE6pZVHk-TIO_SGw,47
dongYABmpYOL3c5hAAtKtA,17
QG6YxzWWnuWp2Udq6d7d_g,371
lOe96udVTehPZsJW6ZeR-Q,144
gwqXoAeUcMF0Uk4EKOZE1A,32
mhSQ1qdA9sAqrW7UxoX6ew,10
OlppG0j7Kdc4f93CdHeDtA,142
8U46CxZHRPuGRdnq2dFW4Q,5
P0NuvQqvpeXDVTURCroVrw,9
rZA_aIoKpuxXVv1gAqNW5Q,118
okkYiecsFMXhZt9PQVxEgQ,135
BLuvXw3UMS51o3e3nRwXFQ,121
WWDHBppRDnU_rNGH-tI1xA,46
3TMW22UlfDK04CivHxGXOw,50
WZvPOQsXU8YRCWCXQs4NTg,4
DjmYLsHEx_PyPQGPGyD19Q,10
dZlGUcKuYaDHzuHyO-jvUA,77
pvn35yyeo8WbrWhOygKceA,120
_9TMkGfbOyniL-5P3Sx0nw,3
DeZa3wnBg-3nD30w0BbLGw,3
Zdg2UDyqWc2Tn1L9m5z6aQ,13
-MFnc3jvLEduvqkOlaylHQ,37
_GduVeJd3dK0t_vcLHVV7Q,362
LvMmQx5JHfeA09aYmZfyAg,7
BBCCeY9V56wRjpw4dCWv3Q,83
uNSP_RLrK1vWimwmL0KO6w,59
Lu_BdID0ObwxLBMZMGJXXQ,30
SSRI-9qagVb3XVL2gqAVQA,6
GrVYU7eSBrjruL_ScqI28w,135
l7MNVZ7mqC0KSc9bXxZcZg,3
66RS4NgExJ8dwT5oiCT-DA,17
ILrvG4mdo_WeF-6Z88wnTw,34
7CiQIcamKuIfsmT9x96mIQ,132
xxzp8QKDZ2jMZTa8DYOq2w,33
3n79Q6QbDyk4g2nNgZ2OMg,4
FpHyET88VzYmz_PP0g8wkA,3
Qj94MF3oFgSsiPyBPArpBQ,10
kBboKZCqHsXOO8ooLeMJYA,33
veiHrZFThecTHAZMD8z7Gw,4
fSUjhYRFD-xg2CCzXVK_yA,11
OQGeybsxHdRWbPZ__BYVpQ,49
3MzmlCCifvQJCUEfUpgUAQ,80
nY1BUEDiMW3PgYtmXrqhGg,5
nFo_63pTr-4ZhakuaRFOCA,1072
lHXwxIgFSkgz8usBkyv-Ug,105
2QM258ooYpYecyt7tTwOMA,59
bZkRR9-BnwE-sb1ql7WPJg,279
JkGA72fqtg7RQVrvOd9CbA,19
TBDOkqwPv_pAICCO4O3QkA,1505
-QM4gs3m2GtlMQ3E7jqdbQ,56
qKBdXH1kZNU-c9BHQaTUag,213
FX1_tWrQSi_BfvTy42cltQ,75
Amb0K1vG3C3lY0FWmQHUWw,8
rfuCmgGhWoBLx5QvZqadwg,58
KEMZ3xsx40ztzUkZr_ciIQ,12
50-rfWyN_SMETNATI2efoQ,171
0Hf3QsLPtpWYFmy44QYRcg,11
coo6eAhevrKNC1azLAfGaw,74
6FegfipLbt_w9BrqLpgj6A,42
UzHDHMMQcTn1qlYzZFFVsA,5
iDACe__Y9DpIl5GHLSFzwg,4
j46-jc_UxQFV1sFnqM9heA,4
_WqKmlef4JMN2V4xvd7Tmg,14
ZNOBmDWOsSCgzP9HKe4Oig,5
OQRvWqRMNPfowfcE9cXrcA,11
urEB5NNtzKE5WDuZBSczGQ,18
ecI5Vq2uEMbFbZIHOBosYw,3
-1Lu6lHl7S4_6tAOB8f9ig,4
QwaoxP5Mgm3PJuZo_4bFsw,102
oJwy0ELke7wS6WsztypYwQ,334
GCcZO8_DWtBRRi3R2GlXQQ,25
tDBU9LA-eJ86HVCItIQl-g,100
uhLaWcFijPnHAPGwwz_dLw,10
e9I1Z1RofzajO6-s9tKqKw,81
oXjSr8nzPHBNikSNCVtQnA,7
G28z7q4EF6JaBEyAQisHrA,11
qpa0TX7hQFf059T0kFC7kQ,11
r1sisynnBLFM5TORpher8g,120
JvYzqBdtUPbXvHU3NbwoWw,47
K1WkvlJz4mryM2GHEo2XXA,8
yG8ZheNqrvPfpn2wiIGptA,13
mggJYX2cN1Z14PCPTKjFNQ,149
-eim7j3MfRWxhatv-udhYw,12
gbyfI_qUI7soClnUhpiNoQ,183
SQSU4ieDs-IRXxg7MoeOBw,29
xmLC6m3R48zAnrABncT_wA,8
zT5ZfbtGxrHsWxs3tioviw,17
Wy2EH6Hi3NTmJLBeEfOebg,81
lm15pkexMigflbdXZfouHA,68
R7qNfcRBPKqapspl69uJzQ,59
wzgmxN5nTrCdFBaDDQI2sg,264
krdgHbil2McRJPB_WQ5fHQ,19
J4WPiHHlzqrKH4amrFxefA,33
IOOUcaXD6slnzdRY4UweIw,3
vT2YelitTZKUDRtFXzrNQQ,135
kjOx_XcgGG662y54qQAGOg,66
AEslNDNlqp6BHAj4VKRVfw,50
C185HewDKhT0s6JmFFFqcg,630
l2Pgk6qp4yD53qLatgOyaQ,8
3VKyeBuxrYR8YAjZVYR_Rw,12
XGliLPNGaqcYcBYP3X8Sqw,9
RdJrKH5gclNNwzRSrJ7_QQ,61
HErV4BkgIDW0KKr8Jxrpyw,32
MrHsaby8mNCVMzn2AOQcTw,228
52qJFCEAOAM3Fz68X0H4LQ,23
0SqTP0E4qHApit7b3u-AYg,42
6ladeO3BO5kedHPCHvB67w,20
s10bPHjLAK5bvuK1_j3GsA,128
AV5UNITA65DSNqYr_mhtbw,14
YAeYfDHzlYKRVKIYQAXopw,4
Fau7RSuoSDerpSS-7dWn3g,16
b2EmN9-mvKrJz52Y7IA60w,72
UGlXDK8BKOZCroDTJ8nPKg,201
rTrZcAyxhIws62yA_f4huA,3
cNIZCgqvq2TL3uh4OtGgvw,88
pBeG9Udo3grZvyUsIAC2ig,101
haK0UcZoBP0ZEEpUbdewDQ,60
xaASUpv4vl5unObUpk0xZA,13
mecB3j7FRtjP-xtSx10jDw,11
0i8RMtxA4U2NM_8TDZSHsQ,739
hp_zNe_BcfC5Y9-f49DKDA,75
Y1R6IdwYOK9QyqUJ0nF30A,86
KKgGoQ4IF6J5P7TCnHxEwg,4
LyxSiIVP8umUymG7nYxM-w,10
BBDpTmMU9x5QSisGqV74XA,4
06EgUvLQBTXJrLKyv41mxA,13
WnJ9xlxdJwMti7blz4d45w,86
WFmsKiPN-1SaWO16XgpsIA,4
aBYuw1pvpSHpfYTJVhEfHg,64
vArp6D-Wre3Zla694T-_Ng,198
ZSXOcquf9m_B4TkgODHRmQ,34
b319NpJDGTzRYrWnaTciiQ,189
qgLWX-asIr0Se_EOitPbLg,4
7BmhTr-znSgYECcv3bfvSw,165
iCc5df9yAI0vodPtPiuOBg,9
lL80hrWLFIHBExzqr2CSwA,27
rLCq4qcqtU1gLvBcxPrjlg,111
cA3gmj6NUt40Us45ArSZdA,6
y5jAlZ1wWUXriUAeQz4Zcw,16
KOoimFu7O7by3x1RqmJmlg,9
0s4THJUnjsVyZQZ7603-mw,8
bDSqqGGzbglvJ0HkIW5j4Q,44
ojisz00vtmRfIA_9VrLBaA,264
vOlDhPnwnr0J3qpT3yeKYg,15
Q7TC68C3lUUMUek2xRSicQ,4
HEeCg4i4xZZkx6e265Gc1g,24
Y0v2Qj7Wq0jDI4rJMsdJsQ,14
usO0GycVQPwfaIMEuPPiFg,47
rgccE78IuuprhluCV4Y2QQ,17
ZTiP-zNqMENWV_KAv9FBvg,33
6yKQXCTaVC1zWM7JDK1Kfg,6
bG9JkqOLQxQoZwMyRDZaSw,11
10i1FDOe-zrz1y9UvAMAzQ,16
vsHQpydCVcms9YqYzs0KAw,21
bqTyEM4IdEfXx4Q_xXIejA,13
gZZ0GuvkaYVkpy3C4iyHBA,3
a12JKFiqBVyaUfTWNaAzQQ,450
VK7M18Utdl9lriLFMyR_5Q,13
WEUgyNNslbwhqYgku8Gt3Q,274
FsRAzLD7ipg5iez7kY1b4g,268
JeivzPg5TV_o5ZgLBw-hXw,117
ftNAvqB60nsMbs1Cr0moXw,6
E3R1_fkqpZcEH6PZVqoIdg,15
aKTBMAgALfgqqfOWwCeRMA,29
n_x8rupE9lehNAXQVZFYng,16
8DUPgXMlfLBmbwtP1WtCdg,26
LDvfJ8qo2njU9KY5gNMpyQ,70
3Jq1h0OX5U5JEsvXuT_puA,19
rXrCQcs7NOcOhpBFxjDkGQ,257
ZWWx_pHJHcIcAqeN0-e8gg,4
vivmVfxNTEEPVCjKE0fCvQ,4
hFRk0nqz6UQHk1C_k_0xiw,43
4YSYFo4uzMOvxVb6VaSXDA,106
eOcfZE5O8lj5cCCAo0lYwQ,27
APdexpcdRxLpHvm4zfFdSw,34
XIbxxt4Ow5AkjbidMpnQ4Q,64
Bp-OneD34jTjDf62NOcGTw,14
NSYDQntGGo9l2u-7ugeiRA,3
B0HRw0HaG2_NpfaDJgXR5A,16
v-OAUOdUBNj1TU9YKH4MIg,115
RO1fBofbml7ygeY2AiWFYg,492
X6iYLA7Hq7v9_A0A8OCBwg,56
yHbDcduBtCi43JpfdScC6Q,35
3XpNWbuMt1mvMNRzMsBC-Q,5
XJc9Ueb3avGpYaj5Ll92hg,166
PK56RYEhsLH3XLXtAkFOVg,49
hcctvfq3fmVIscSeBURsjQ,24
Z63JDUpTUTw9UvCBJ5i-xA,108
PoZvN_XDj8Z40Y2TZrDfHw,61
eDJDxHgD4U2e0vb_-9wU7Q,252
3xtsKiY-vUUa3yWrBhYIqA,31
TmTB0Nel-U_zOr04OTUreA,148
D4kErYu5HpKJUOOYBWc_aA,24
4bi6m2WWnSUnQzR4xLF5BQ,508
zEJxugenoiGFQ_ZZUVPnAw,17
RqhDOGx1_9tejkoYAOEHyQ,285
puwVKpbjg0Qej17onHU0yg,13
jLFh7oO0GlsfTD6rJ7TzSg,44
JRFm4zOkJW2L0m4TsXBJ_w,120
dHDKO5AGbj1T7xl_xxhbmw,7
bbJ1RSUNiUaHfcR8opg88g,371
CpO1lqKf17bd7tpN8-BQAg,52
5ELr9oE9U1ds6g-jogPnxQ,20
AlPrGVMUycQZKhO3aV9Twg,13
sD4unu3UGDK6HO__k0IEbQ,17
ZoyAoSEuihp9XDJrFrSgfg,37
CBdyZIDnQRu4KUQntO0uuA,26
J5CQnaISe-7fsrZAUyvmXw,7
84T2HrgUxW8hEBhZZhM3Rw,44
rf8xG1C19UEqosPHx7GnLA,8
5niUestkeI0tBcBAv4SyKw,745
m7oHviLGHLSNKygL_W5BYg,11
6hfgYr-7jyDxnbIvq-b-0w,17
ubbRz3ExRby_plYD0VdlrA,10
EwHIy2ciDTtmlj7lpa9dng,176
1Yk0R0gn37TqscXdt2NJew,38
22W_FcM0OO0wpTNae5sRfQ,11
CzU3wL2370fds07b4uQlTA,33
KfCpor5zA-VKVnwbo2lR6Q,5
25cCnPfbVdYWNhbFLuwiYQ,241
KwvOOsJdtp08O4sLf9a-qg,9
9SEyRetaO0H2zMWmU5kyUw,185
satUls0f8KqfXkKsdMfaWw,6
t-GgSYuw4VQU_9ZcL9_zGw,680
BAcHDfxn992Hxwz4ghCUtw,18
u9521MhFE7jiqq0B51xfrQ,99
Ra1-tcivgZ8rr-Ul4fDP8Q,1278
Jy7I-9bCbh_FK9-xrGZjHA,8
JqEuOIuAlx_aRuWedSr9dg,20
GDXPlGpDGALcKNRpa5kMqw,16
RzqrPrg6tKWQg9g4Zg6gnA,12
gH9NDHvG_FKBuLkGkcNMhg,123
2PzCVpZN7-xWGGG3a97x0g,12
qx5Vh3Vz1VI942W_C1QpJA,6
Fek-Wu2bXWMA6xt4RmOsrQ,28
GzxTmQiiTRpdyPxqDOG_wg,25
1B9neDCPR4A3W0UWexjpPQ,3
fsuvopNXyxkPHQ1V9h5byA,13
QujOdEd9_24YsQbVcwwszQ,51
IrICJMK0sIzgTH_FUImihA,114
teifdsiAtxv7Vf1SmokvvA,44
5G0T-UizqexRgtwRucnOyA,10
zN7P3gZtyodY4kt3I474IA,3
zHD-_h3e07_dPrSfBjx6cw,26
ECtNex6ZbLy6vJahpP_pgw,11
xuhur2BhjxFm7n2vkv7d9Q,27
hHl9OBDmRxcLljTZeXx86A,7
Kw4w_bdSmqnN-rDniew0SA,23
o_fzO-FTzLS1v8X2j7oieg,5
dXdiyuvkTrn2YBGLU8HHog,61
nOsTpQeQLMk-pRHcFoZjBg,40
IvfZ7cz1ZH_ziAf6WkyEmQ,11
uy8jqFcLAA-dve66REHmRg,243
PKsKX2jtYRJElrMu7m-54g,30
wUQvmPtnHvX_oM2kpXUPMQ,9
eqPbwvWHxFB4CnqN7eoopQ,40
VECFUtkP0p7bk1Dzz0ZQgA,97
iuwv-s0X3h-_BCnzsX2hTA,633
Dm5K0Zvw8mqrps-jFjgIaw,55
FPnSYyolSeFo_3bUOWMJmg,22
9vXfiGOnlPsiEE3PotbHcg,178
r9Wn2ejkyYNfi_iau7S0Wg,58
pXTwSV_zMOJZ0S81XA-O7g,17
JWcfWhjO_cpfGsEDv8j2xg,104
0iJwRM7cw-LIdI97H4nDSg,15
_CIodPGuvPP2khYkDk1jKw,322
RcHlO31-LK8w7uFqr3vHHg,6
TKg0HdKzZy6pfQ8Z__bGwg,71
k9GzXtJ_acu7bghxrkQX7w,20
lYHtM6dU7zXvpRTvmuWtyA,55
m7lC5R1EmoShQDhZ82Zjpw,218
_dJONaqJxuWScz0XLSaH_Q,22
ALwQeM5E8kpsB6AfSmzW0w,28
toaTvg00twp1w95tDuhU3Q,11
SK77jbqCpIv_lwwRkhq9_w,836
IIiZvnadJb5t-mytHdNRlg,3
WcZQlGjf6-ixY8U51vdJYw,103
BeE6WJbQMNVAqBG49TLsWA,4
bSqSYnUrpRARgDe1i0A2aw,12
JwZE4e5TD9TR8CfIXVDxbQ,46
f0syAdRpCU8Rqwb3dysmOg,41
fXSM0pHgLZtLQidM4oFhjQ,12
UTXq5fYPfWHowOaxcBYWCw,3
gTXSJ9lJOYtpuUqAWDxX2g,11
0y0z2eBbHNRU3_5zLTqhFQ,26
JHdstJ_E6A8eXX6RLPimgA,7
nREHMbIzWdfWtOh4l1bT3g,1994
3n8a3S-UUO5YlfWVKclvfQ,20
mDdqifuTrfXAOfxiLMGu5Q,2083
qjD1sRCQIQoVP6nFIuomNA,17
R-v1iVIbKc6x4XXZHuMHVQ,27
g4cydNKVT-W3WCu4A67y1w,3
-ijqzP5H4UCk2CEa6RRKQA,77
1cAgpvo1bb0TtVeCTaj4wg,41
8WdpJa-yXW9p1e40UMk5PQ,24
saON8-nDZi5W64u1xGtmPA,228
hDHYbekIzW-M5tljy1IP1Q,794
oIlIEikphayvFUywAwBFew,5
iJLs1eO6CjqJQrbahhrKyg,63
93G3ed4rBSvNtaFck7Xemg,66
Zj30w70HgNoxtAyUJuNe9w,119
w_TcEqoUk2bcGq_Sq6vicw,30
cIAd1K3INw6se9MX7Usi7A,77
wdlgdlZha_s2dUrm26siLw,126
CFdPTWukph1ownRkLiglJg,47
YNK7uqVmguKLb3AzUIyXLw,10
ght3bQhRGx_EHScga-Hiqw,3
7yip8dZpE55nu-sdErpb1g,8
SGhg_FNDxRPKaK2ztWDKlA,103
hMor1nxrfYKDW-AtQYytgw,28
UFaKyqJoYBSsvcK-Xo--mA,8
Fy94rZs9B_XS6YRCRjYIjA,280
B7HamBQUz8za5G_qua8Lbw,77
ps7JkZhgt4hdJc8edrKo7g,55
gWj7jkcHffr6PapiKgLXrw,9
A7Ql7MGd3PeUvQx-knr9HQ,95
jcl5JCUkIPYatAtxTNvIiQ,27
G9U5oXrmpRSiD7kZXCB5Eg,19
MLAnvEcvDfOWELHUN_0xEw,354
OYojyORVUWRmUl9NGwYCjw,11
mfeI5aACFj3DMvIfz3BU0A,330
Pbiu73wZU7AQDOH51zIXPA,4
sOS_NLcbo04efJo8F2Kjhw,7
Fm1Db2rmirrHXoHJgfErXQ,20
dHxYQrVTkukMj4EjQZ7KUQ,39
tFwZL_7idddle8Rl1CAPQA,96
5MZrOEUD-L2B_v8X-ZxrHA,26
uU7lkNVC-XddrIPol6wbSA,79
RwHcukAYy8uKXYVELbj9ig,8
k6NvbnuL-LGnzGxRKWAXCA,429
dJ27BY-i0mX0we8vKD-r9A,16
X4COaevkbA5Wg_iRyos1BA,7
x-_F40OoOxdzsqYEZgdenQ,5
8KeuNYJNbKjnNTTbx_L15Q,42
milN3od3OZa1UPTdBpgAuw,15
4ug6laevwkPiMhDze1Z0_w,42
5GDSkH8wK4F0jvq4oi0JXQ,23
sjRw6FdK2-jlOOfQgzqkOQ,39
rsgPHRYl8ciqeZQYCmmygg,97
Z6QAeL9nUlwKvps_MYf3rg,213
4XkvAewGghqS-dxTTv-dFg,32
OzjH5jba15ChFFeTMWvgRQ,4
4bsN1wydh8QPKMycy4a7zQ,10
Fqsw_Ot8JD_7nwn95FzI0Q,44
5NcgSVx0fJFYManZSJyRQA,68
dM0HMUpW89okNt3MgGJ-lw,138
gYP-NT-Exxql1mBludD9UQ,28
GA_JmCGYlAQ30JVs9TNkFQ,12
08-gH0F1IGXDDlCYEpDbMg,115
wF4FeAIFZUyyhNiaKKNXEQ,25
YJwtYZ17Dm11H0y9VoudHA,71
f_spe_FA0Mze5h9KZVMaew,11
b7XXKWkkNd7iaW8eBUAKYQ,8
8KSK12p77qHb4gvN6DAncg,477
ACuPUjWLfhaJ9KDNVQun5A,737
8ZFPlegggez_VSoBoqRFvg,9
JsMGbMiJC_0J4lnXiwGbqQ,83
WT_M3DS2QQ-GWIKW7oZ1GA,17
ca8icAKH64HNYg8ADy8wMg,7
9Hi_CpN2XzPsGKCKu0S34w,9
mwkdmPr053cHNBBwBHVWCA,24
cZhbkTNfS7zK30383t9GDw,5
PpCWs2toMmrWDWuXR5nu-g,128
LIuqaQ8nW5kLrZifqU__cA,5
XPGStJdtPXcsqVvJ1KRqGA,29
1EPf4WwkjSVMN0VvtfgZhw,7
6wdnVxUD8VTtwhe2sjcZ8w,11
yuJB3PLktByh4OpwrSD7-w,4
V7aioE9U07XdJbLCpllxEw,1571
ZfFuOz9VhNTUo8H8FwDDdg,5
Dudo6kUexr-ZJK06R3i6Rw,15
PQNh_F6OmOmP8NFaO7j4_Q,57
Ilmpd-835O2heLIYIFba3Q,31
UxiE7c0kB6m4SjMCMqEbHw,16
xfGDwFwwBLPlIP5eIEo2jg,63
n2EI-jfxW83NtgnsCv39Xg,11
JKidbi-Znga807jIFkJM8A,23
2pODeDkLYUSv0BBVkNoB9Q,7
pv2wNgP_j08nncFMWn-v_A,322
iMyHBU0QB7MvTbpeK8tybA,80
FELNkhDmiS-KO0TcxwU3Ew,66
WbGG_Q6kefWOr000oLza9A,13
eEwrS4ZbzhSn0HmD2bZiQQ,14
ZpO81cUHZ7GQAs9RdwIXcA,118
SB1sBTk1lxmVZU1aKHMyYg,23
Lg9soH3k5jAREqksu5gLtA,5
-YYlBL2gDXXIahbkayglvw,1049
l6EcX0blOzMqHWSdTHXLLg,25
Vm-3z5OZ3acJvuWG4V1KyA,6
msG4hcX_QcP-vG6IKE_9AQ,21
dRejAgrPIwD6AcykS5Re9g,71
zcaqnIty7lIb123EeUzokQ,23
4VSP4PlU1r09iSC4BLr6tQ,592
7kRQLapIS81Fw5l8aQo2aQ,38
ZptUtawSO356NiP7Q6Vwng,33
1EznjRSmTFjPeY80ybyyqA,17
8bBAR2YOm8_e-xvYigsciA,11
Va8jxsnEfTK62Us4ehogog,3
4Mp8ALc5HCwV4nJTBJAwfA,13
nX38puAVP3qV7AjYANkObA,815
Ky7Gmxl6znpwDtG7hjRtfQ,27
uCVH3O-qvsuLfGLvSz9-dQ,15
CxkJUY3ilqF8TiJgzNhU7w,27
