state,attributes.Price Range,business_id,full_address,categories,checkin_count
NC,1,RgY2o2itW7-ydy228N5xhQ,28226,FastFood,255
NC,1,-HK7dIj7Eyx0JsfDzgbFKw,28216,FastFood,39
NC,1,dLcGMPuojXYjfbkgrEgO7g,28205,FastFood,90
NC,2,d7vskTZ_tjTW3FsRF-NUug,28205,American,767
NC,2,oR8R39yGJQTRYEPAoJagrg,28208,FastFood,246
NC,2,hP6fpujKsFWD5N__KZA4Iw,28213,Asian,461
NC,1,85HH9yRM4G-9BCRtDf-94g,28202,FastFood,81
NC,2,V6Pu0Ijqa5zvb_daMVSM6Q,28262,American,67
NC,1,A0uKiHFg7eKYQwPXC3drfQ,28204,FastFood,42
NC,2,GXqBm5N0yZ3-rCd6hgUM7w,28202,American,823
NC,2,dulSoiZkwmlCRNUvCt7YqA,28012,Mexican,27
NC,2,XX6owhRHtgO0957RSmRYgQ,28202,American,230
NC,2,xc1iU7PPXdfROSE2jl3bng,28211,Asian,71
NC,1,kata831HVR1jNpw1U17-nw,28262,American,10
NC,1,kOyysCeIagD4sEhIM0-etQ,28210,FastFood,41
NC,2,tqAqL9B0OsiWAeh6XVFewA,28217,Mexican,132
NC,2,CyTmpAMiqoWe2RoT889B2w,28204,Mexican,443
NC,3,QUmE1tQJOBb2D5Smu5_A-g,28202,American,287
NC,2,HW4QRyNoNjZaJDzfzDKdvA,28211,FastFood,14
NC,1,GSlRsGx7w6mdBuJSizoL8g,28202,AllTypes,226
NC,2,l3xGrro6IPIrlXB9bAbijQ,28277,American,158
NC,2,cEtlUnEBXDPsFHhhou27tw,28208,AllTypes,247
NC,1,RwXER9S7bB6PGhv9jhc90g,28270,AllTypes,4
NC,2,t9A1tZsgs7eJrEW2CBmPUg,28277,Asian,280
NC,3,BvvGeF2zgacG54nCX6YDKA,28204,American,367
NC,2,4_IPjeZZ87LPiXkKDHx2-A,28226,AllTypes,174
NC,1,TVdSOwbZ-pcRbhOYCiH9-Q,28227,Asian,35
NC,1,fQYh3SW_QEL1uSB23x1rnA,28203,American,5
NC,2,6EpmtuLKE_fqVE1mDILD1g,28209,American,714
NC,2,oZ73668vhCI511YiTQjiLA,28273,FastFood,15
NC,2,BCr9sVNxGOSgpiCFQ5y4AA,28277,Italian,49
NC,1,E_V1MUbhtuaUPtQvGrCIwQ,28208,FastFood,284
NC,2,Bw92r5E7UA-Tgezt0CbJgA,28205,American,467
NC,1,eypwK6pfu10j-i1T76lUNQ,28027,FastFood,93
NC,1,EN6-FrkFBWKrtS8842cZYA,28277,FastFood,43
NC,1,6WhV68--644UdRH8Ee3cZA,28202,AllTypes,17
NC,2,oYNLeOhMA0fbgtPn-QAdjw,28202,American,427
NC,2,IojUubVT2XuVDoKdEyvQjQ,28012,Italian,70
NC,2,HDXY5ymbehbAL4HZCqgtMA,28202,NightLife,53
NC,2,daW5y87XLwzy7_t7oSdUNA,28206,American,29
NC,2,gXkv-2CPQFs1iggbftTl_g,28206,American,163
NC,3,mehBQm0pfKU0LTtcFGQfLg,28210,American,308
NC,1,KMTrE9KgpKUGgVx3U45LnQ,28209,FastFood,258
NC,2,EiDgsniLJ_g-BsoHCiG_uA,28277,Italian,148
NC,2,2G-I9lROOVwkIkBSE8iVZg,28202,American,488
NC,1,eOXk25-Q7-wOBF6dlp8OQw,28203,FastFood,11
NC,1,7Inf7-FiFC6spGyGR4uQAg,28203,Asian,95
NC,2,kI1GTYYAUQBEjJFJn3ILAA,28273,American,5
NC,2,ASN-bDe1cVl3Y8-lnqA7Og,28204,Asian,425
NC,1,ElTXBTRhunxD8iIpO4HEgA,28273,Asian,24
NC,1,MRTK3Saw3qg40z5mjW7cFQ,28079,American,27
NC,2,aTMDGTQpHVzUY2VxBy4i8A,28203,American,37
NC,2,uFNCii_PfEh9QiAEszHb4A,28202,American,232
NC,2,MflKZcZmslSaNBODkhtIhQ,28203,American,471
NC,3,bTMLV6_HVljV2EAMqJJhsg,28202,AllTypes,34
NC,1,gXY_sX8il0ad7YhK9CClrQ,28105,Asian,68
NC,1,Pnq1SsAMz9RzLOyE365DJg,28277,Italian,35
NC,2,7aOn01a0r90wiW1LSr95Aw,28202,Mexican,598
NC,2,UCzaZ2z6E-Xy8Vn-MLpIrw,28203,AllTypes,549
NC,2,XADK87g57dqzYVVfcxqV7w,28027,American,142
NC,2,EKju94L6tR7kFO9Wthk6CQ,28277,American,131
NC,2,Q3IHXZLyJHdiq--FKCyuHQ,28209,American,725
NC,2,v7TjQ1_RPEF26vy8rc41Lg,28214,American,98
NC,2,NqaIaeSKICykFdtLIxNS3g,28134,Mexican,149
NC,1,SlHJJyPmdksTuMLtSFnLpQ,28104,Italian,70
NC,1,RQKntEodZtaA1YhUewcMVg,28205,AllTypes,4
NC,2,JEzpYSWtWo_Zs3rPcSQgQw,28208,AllTypes,84
NC,2,DOMHICcq_VaoACUHRbtK_Q,28277,AllTypes,8
NC,1,OJcQbB0XVG7Rxm00_dV8vg,28227,American,48
NC,2,Qb5PYdw1mnFIoe8j7QKIfA,28262,Asian,6
NC,2,JVny7-KIsec54pU_9gBmAw,28211,Mexican,589
NC,1,YFohcQ05z4xasbEnZhFEcg,28206,American,577
NC,1,eVlErNWjXrcVa5KjhcNcJA,28204,FastFood,76
NC,2,329L4KhvziONbftfHdvwYQ,28273,Asian,62
NC,1,P_g8zqB5Gtqtpj8Uqg6fCg,28012,Asian,160
NC,3,KQdEK774u8ua9yW5kT-wAQ,28012,American,25
NC,1,pPPyE8tNSGFK1nP03WTn_w,28277,Italian,5
NC,1,7QUM_qi0zUC-ZP5_qHoSJg,28217,FastFood,4
NC,1,taWuzOyQWttjHJubBJttnw,28216,FastFood,174
NC,1,dpVJsMwjhtAAFvKVwxncig,28205,American,12
NC,1,YCazLkf0jluH2fP2GET0xw,28227,FastFood,11
NC,3,D8oLo27PovnooXmoG7ttiw,28209,American,28
NC,1,5nisFSuX7Bn9BHME5Lrqyg,28204,Italian,6
NC,2,o5Me8uSqyUSm8U3aEMAbSA,28205,American,497
NC,2,aYt9gp9i73-RCJFy7FnhBg,28226,Asian,77
NC,2,LE5yuBdBkTDMTbXkVQbfaw,28216,Seafood,22
NC,2,8A3BOq3Ba2YzTdNDgKOZMw,28134,Mexican,128
NC,1,VJoA1dWb84FmthVbY6PL0Q,28105,Mexican,44
NC,1,FNNs05wR2Fmt3XQDXRoNFg,28202,Asian,11
NC,1,CizLmKlwhVxYjI5WumrjwQ,28205,Asian,5
NC,1,mP7Z5WT9xahJWTy46DHP2w,28244,AllTypes,50
NC,2,wr3bTAXlo6aB5LIbIx6ueQ,28204,FastFood,804
NC,1,_gzo4jScQtavLCHzJo905Q,28202,American,789
NC,1,ve1yV77G1yCeVicz5I0ZfQ,28202,American,67
NC,1,T870Xz8KE_-KFF46KezDvQ,28262,American,104
NC,1,jT_jo5c1rBcg6mpytIEWSQ,28277,American,179
NC,1,szvqB3i0U4Z0Cl_wtzlVdQ,28273,FastFood,99
NC,2,n_ZuPiXgB4YPbkuSINpabQ,28211,FastFood,2098
NC,1,QFZr_huhsKljp_dWUAfVGg,28227,Mexican,8
NC,1,lfIsaE0oMCX1f8xWtwz9CA,28203,FastFood,6
NC,2,AcYJ6qYKY_46qE5zabJP0w,28204,NightLife,566
NC,2,QUmoDqc2016XlV9cuM-apQ,28211,American,159
NC,2,h3dNZGy3_XWJ1Ew66s3JNA,28204,FastFood,309
NC,1,ssmpTJ5W4UBCOHmzednRbg,28211,American,83
NC,2,CBc5sOHl-7-midjK1mI0fQ,28209,NightLife,486
NC,2,BK-6_OIZMB4BechQ-ae7wA,28202,American,164
NC,2,yqQwYGkONPfDbT68xCRmfw,28202,Asian,12
NC,1,cXtL3_ksBsr6uZy0fp-TDg,28208,FastFood,1163
NC,2,kmA-A5pRfTeKrMXOW9gykw,28127,AllTypes,16
NC,2,WPD1m-I4-orxnEt-M_cDpg,28105,American,26
NC,2,DA0T-odcMQYjTn2S5Yv3ug,28277,American,181
NC,1,gNyaalWR6m06rig3c7h0bQ,28205,AllTypes,4
NC,2,QicTiAd6nopjiYAWz6oeVQ,28105,Mexican,95
NC,1,ub0UsaBwSTyy-HuVWLUIsg,28209,Italian,43
NC,1,ee2JJWsou6UbakYRHEqxfg,28211,FastFood,41
NC,1,u9dU_eX631Hdu-RvRlSfCA,28202,FastFood,9
NC,1,rVew_-TMhF5epIvpVDYMMA,28217,AllTypes,35
NC,2,qTNYVCx83xrp-EnsVSgW3Q,28208,FastFood,34
NC,1,SOYk9W4BOEUT7tKwT7p1UA,28202,FastFood,264
NC,1,kyPTfVzZfopYwZyZ4hhLMw,28226,FastFood,149
NC,2,XpNxXmqBKZE5ZHaI-ZgAmw,28209,FastFood,21
NC,1,izC5gOJgvqDtgWQor07tnQ,28211,American,387
NC,2,YKd0p2HbL5eZwkeRW3RdiQ,28217,Mexican,40
NC,1,R92HU8A2T52wXb5VC6WNVA,28202,FastFood,78
NC,3,bZXmxC8TUj7DlcdQ9-X4tg,28202,American,239
NC,1,AATvrPqbgZ64dLfqSvNSow,28213,Mexican,58
NC,2,-UYjmGUMMVWrOQmhR3kI8g,28206,American,76
NC,2,QowjF7UFjVfx9-5PHEpoyQ,28217,American,141
NC,2,NnC14ctqyIKsknJqNcng-A,28217,AllTypes,46
NC,1,cCXnlr4CrhY8DyrblmG_Sg,28244,FastFood,360
NC,1,EnAohly3Hk8vD3WK48YmVQ,28202,Italian,5
NC,2,-XKza5Hr4pCDGs-fNy_Xxg,28105,NightLife,189
NC,2,bZrg7gl1duX2tfXY4kY7dw,28203,AllTypes,248
NC,2,FEkViB1aCpAkfa4GMWI4ug,28205,AllTypes,388
NC,2,Vf_Ng_A1KKOrD0Bggx-ueg,28208,AllTypes,234
NC,1,iwlQSkEIepI9dWQqfhWw_g,28226,FastFood,92
NC,1,BcZIyqmGH85qdIDnP501LA,28134,Asian,15
NC,1,YAC6aPRZyAhICwa9qAHE7Q,28202,American,18
NC,1,xLADsjoWssHw_nsK-XtOvA,28270,FastFood,47
NC,1,QtgwtufoRomTKwase6BdEw,28277,FastFood,28
NC,1,MC8Fv4Hd4reUsTKJYoZPfg,28205,American,661
NC,1,p9XXzxcT42iyI_eB-mUD_g,28273,FastFood,4
NC,1,NzdRlJpFNtU9G48IXEES5g,28104,Asian,8
NC,2,NGILhbY8zh_wACzUDQFbCQ,28205,AllTypes,43
NC,1,iqRYKjckKZh1ifqRQVlygg,28202,NightLife,66
NC,2,-9BeUZZ1Jph1pD5qpax21g,28209,American,130
NC,1,H83p6FiaQochD6M6eOwEFg,28075,American,17
NC,2,hxWIMJcbRIs042qbLL0RLA,28212,AllTypes,6
NC,1,pd1tgMuzC5lkNnsNCr4tBg,28105,FastFood,22
NC,1,4s1g0_00RYhhC1BuOlGdzQ,28216,FastFood,68
NC,1,o43fODlEvWd_eTo5-tljAg,28205,AllTypes,16
NC,1,6lhDyoMm2C2p5PgYfVhWGw,28262,AllTypes,5
NC,2,HZ9eKswFKunhaT-wNhdr_Q,28203,American,33
NC,1,izDwjiWv9aJG0viohumDyg,28227,AllTypes,101
NC,1,IcOkka6e5QZ0Pkz-KIdlgQ,28270,American,55
NC,1,KTL1VCXn-mPmGc6LPjnSgA,28211,FastFood,13
NC,2,xZNZqczahipDzSomb48Twg,28105,American,79
NC,1,UlVo_EMmSooxXVLLp9g5RQ,28027,Mexican,95
NC,2,q7pDI7IcXc0_EBytJ-Lndg,28277,AllTypes,151
NC,1,q5kF1NoeT0OFFJi2L6IQow,28208,AllTypes,173
NC,2,eyTE5hIelyYDjFuHFIRCIQ,28277,Asian,74
NC,1,rjhfcj3YO2bIpI_FBbq7Nw,28262,FastFood,29
NC,2,gWZt5lnRQPbTwXRi9Ik6Tw,28205,Seafood,461
NC,1,15hrYjqHdOe5VK4fCmYJAg,28079,AllTypes,16
NC,1,sCnl_iuoOmxm5H9NFfclrg,28277,FastFood,65
NC,2,oY8Az_5FHjsAYgPwnoZ-7w,28211,American,114
NC,1,iabCqsDwoWzxeL1G9qs4fg,28204,AllTypes,9
NC,2,dfxGnjDhsLCA7B9FQgvTdw,28202,American,15
NC,1,GWS1sRPSBCFT395QYi6Q9g,28104,FastFood,50
NC,1,hAqS9S7yqgxXSf7HemxyDg,28277,American,63
NC,1,JbXu0F69cQig4wrK1BJmBg,28202,NightLife,114
NC,1,56GrMiv4WCyc8kltBUUxQA,28227,American,47
NC,1,4DpqEjsFyH0y9B5QvdR8Gg,28262,Asian,11
NC,2,6sacMshKy0kYHEk_Zr1yBA,28277,American,31
NC,2,3WZirVpghhNWTa4N2HU-xQ,28202,American,458
NC,1,n6iMTXH5rTBeQyDMJzmnkw,28208,FastFood,69
NC,1,RU5so-ExZLhPXrJDSXDCPQ,28210,FastFood,82
NC,1,UNjUknUqBzufyPKeMi3FpQ,28262,FastFood,58
NC,2,GK2l8kqPJu9Byk-c1D0-aA,28206,American,899
NC,1,ZEy0SageTYD9Pc94lmlfKA,28202,American,61
NC,2,4rCM7UkVpaKAOKkoy_nTUQ,28262,Asian,83
NC,1,gBD36e9tnoGDoa07zlXTcw,28204,FastFood,17
NC,1,DuCPBzMB94x2n8x1v8uX2A,28075,Italian,32
NC,2,lhsyRdDtRNjOJ41ferYagQ,28205,AllTypes,1144
NC,1,fUmRkOy1YAPMdxXoLUPPOg,28104,American,114
NC,2,atyhHJJbB0c29wTrkIIIxA,28262,American,395
NC,2,4MuAYyzgK2AhwMlBOjzTNA,28277,AllTypes,354
NC,1,z0lvl46xW3jtj8S7E01kBw,28277,FastFood,262
NC,2,_Qmbgb_43PtHyA2cN8YZ2A,28203,Italian,36
NC,1,BpmIkVMjv9sWi4rgx0SVIw,28205,AllTypes,239
NC,2,F9L6Ueq6W6t-pwGjevE2Yg,28205,AllTypes,18
NC,2,DsQ66YxIAAn4stvkv0OPXA,28027,AllTypes,6
NC,2,XKWN6DnpcXxXNvTjjzvMPA,28262,Italian,52
NC,1,YqDzCl6uVNJ3vhJm9yQEcw,28202,FastFood,47
NC,2,I4miZPiYTLq8NwG29RNT8g,28269,American,29
NC,2,AuauXx2yISco80jjAefagg,28277,American,42
NC,1,J-zxZQBf7MVMW-cnoyWbFQ,28208,Mexican,15
NC,1,qhef8-iR4I3litatocWBpA,28208,FastFood,26
NC,2,8qx3xXFwUT_18mgO_8vuCA,28273,Italian,7
NC,2,jEl3EMDpkGTaPz-eRA8mgw,28202,FastFood,75
NC,1,Q7PlJOw3L9YddzrxSAyi-w,28134,Mexican,4
NC,1,wO-V7Eqttzlkbmqz3UZzCA,28277,Mexican,57
NC,1,vtuSUAOGDfhTe_vnwZ3a9w,,AllTypes,7
NC,1,jXgJIARO9T6R8mkWxqXUIg,28277,AllTypes,144
NC,2,ed6RnUHJJlyFnhJpuiHpKg,28269,Mexican,120
NC,2,F8ZmVRwRU2QmoIXeBd5jPA,28104,Italian,5
NC,1,LG1labdeA_BkIyZimEpvhA,28204,FastFood,28
NC,2,2TV2oOR3qMWKhTFQNJFFnw,28203,Italian,57
NC,1,KTsDUBpgFjJ3XYnnaN-sOA,28209,FastFood,32
NC,1,5p1gus3nYUDaffo9soDPgQ,28202,Mexican,110
NC,2,8IlzP5Ci995WwSoZ2JVbGg,28277,AllTypes,54
NC,1,Mgn-HWhZIDO0LNvdjdrfDg,28226,AllTypes,28
NC,1,wJvAcVrk069r8emMbIvcjg,28277,American,101
NC,1,VcRCpmrHldt_9MDYu3MP-Q,28277,AllTypes,5
NC,2,bp8T6-NZFKw3-Ga6ssU28w,28213,FastFood,77
NC,2,T-hoctrFbfDULmRty_2UIg,28202,Italian,450
NC,1,JzJxb7cQGg7zQNnUQk91yQ,28212,Mexican,10
NC,1,QlXxMRAznnbgzdT2yk5r2w,28273,AllTypes,55
NC,2,py-GHWztjFhria6RZs9Q2w,28277,American,277
NC,1,F4Ge6XtaIR4s-fMKd55YfA,28262,FastFood,41
NC,1,oe9QUE1mG-KyUCZwXUrq6Q,28105,Italian,3
NC,2,lO5orbaGXXlz7jcdke-uaw,28205,Mexican,18
NC,1,7LnQx6Wzi-omWMYodmrEGQ,28202,Asian,138
NC,1,H-pLahyneioCeCFHk2lD7g,28202,Asian,5
NC,2,ddpzgkikbofq8VlaeN9crw,28262,American,86
NC,2,RguKChB4sdPwYA_1_S6JMg,28277,AllTypes,164
NC,2,c1GbzqEZi42MTLAH6E9dug,28277,Italian,5
NC,2,bE_cw4gUA4KqfA5CFVEzYg,28226,FastFood,227
NC,1,sENZbmzhGrktXtRfxptymQ,28208,AllTypes,98
NC,2,kKQFAPfh5gm1n7l-6uhGsw,28012,American,30
NC,2,6Le3aK5pUrGZaRVMGS0H7w,28244,American,568
NC,1,33HGPPn76nwLDYdAp2zUkw,,Mexican,26
NC,1,1WxYm0hlzXnvLAGUe6wwEw,28205,AllTypes,43
NC,1,ChDMwO8gnbwSUwMvmRbxjQ,28277,Asian,16
NC,2,VsaFeXDhG75yTWUGTDzNAA,28205,AllTypes,213
NC,2,sLTur8Xo0ZAWx5Q3QMTw5w,28202,FastFood,97
NC,2,2y-zifC8_V5XUTsyCSWvdQ,28203,American,364
NC,1,EvJyPhNnDOtwkfpypk2_6A,28104,FastFood,9
NC,3,-6ozQS5Mc6xDyGFNLNh7ZA,28202,American,61
NC,2,P9pZLGjYc1j7VPO-KIBpMw,28203,NightLife,341
NC,1,43WsbaQ0-yr72YfqwQAC0g,28208,Italian,58
NC,2,Ir2mw-tp-80rlwAMxxO_VA,28277,American,503
NC,1,4y7QjZv6ullXe_0VE1yNAA,28211,FastFood,35
NC,2,OBH2AcNS5FQcS4lpK3FEMQ,28105,Asian,40
NC,2,LLlUCgqdw6kbvV4Cvgq90w,28202,AllTypes,72
NC,1,vTANBsj-8U-I-He1GfdNyw,28202,Asian,83
NC,2,zDZG-JLtGxRnunCY9jaERQ,28262,Asian,42
NC,1,EQ0Q_35W_I9TFvvD9nY4xw,28204,AllTypes,72
NC,1,0Iu3lb-HD3IrsowtbVGzPw,28269,Asian,18
NC,1,s_hoyLhAuqSngqtccWHERQ,28204,AllTypes,4
NC,2,CXMJ7uy7gCQ8ZoVazWUe-A,28202,NightLife,23
NC,1,slBLrfkdIJ_3NKN-ZaW4aQ,28203,FastFood,196
NC,1,zoVpioBJKzyCvx9Wp1zItg,28217,FastFood,50
NC,2,MoW8sRQFS5ShuujEcfATzQ,"Music Factory Blvd
Ste C 10
Third Ward
Charlotte, NC 28206",NightLife,114
NC,2,jP8vJjSR99vd8-ket5_NzQ,28277,Italian,357
NC,1,2W-HzIcovMkhB3p6deq1Sw,28134,American,38
NC,1,U8v3YCzXllGS2ZBrLOr_rw,28204,FastFood,223
NC,2,sP87lLbNzsRMICzwYUwFQg,28208,Italian,78
NC,1,1MiiUX0bjhfQoVF9c-be_A,28208,Asian,51
NC,2,3hWuhwAKxodX8ayAb-fe2g,28277,Italian,99
NC,2,u8LsKcXXnPMpQqrykr_apQ,28273,American,266
NC,2,kdwL1gR2U0izpYR_QDXeQg,28204,Mexican,185
NC,2,9xoEUUPmh3JnSl9B9IglPA,28204,FastFood,121
NC,1,k3hnjXbXs4I4a4rWDCcWUw,28273,FastFood,110
NC,2,AL2w0DAM7-6sJkBVI2qtHg,28105,Asian,86
NC,2,4z60nK3meSf0w0gYhH2CuA,28202,NightLife,290
NC,3,nt1XC82nR3VSNvTKGX--cg,28202,American,165
NC,2,eyG2mIQ0AxhJilhMWQhs1Q,28208,American,120
NC,2,5QbhinIYn9IcoQwEzqKH6g,28277,American,169
NC,2,OAi1g2Go1MBjaR9m1fEHHA,28211,American,403
NC,2,Ft6JFUO5-hjV_w6HuUs9LQ,28273,Asian,151
NC,1,99BYcmfuAlc49N4E-Ip--A,28280,FastFood,18
NC,1,BLTrjqOHhtg6yYk8ObeAxQ,28211,FastFood,56
NC,2,BeyxMq-gItRJLO7sU73y5w,28278,American,40
NC,2,7BUdfIyfn3H0a55eFSt9bw,28202,AllTypes,650
NC,2,wfkuFh39uIaXIDCpkUJV2A,28202,AllTypes,117
NC,2,O5rT7T6nW-5mUHKeoi68qg,28202,AllTypes,139
NC,3,PCsgSmRJSV7iqZ4Al2mEkw,28202,American,414
NC,2,nlK4L4ntOe5zptVPj8KYxw,28027,FastFood,219
NC,1,_Bh7HA8P570v2DIsltppZQ,28209,FastFood,51
NC,1,VkeJXFNMGHgZBFDOlZE0jA,28282,American,19
NC,1,aL9GXjdgNyJuCN0RzTFDtg,28202,American,217
NC,1,vbCeXoEanx1D6pvfEuq8uw,28208,FastFood,49
NC,2,sOsRiemCb1f_FdwjOVHl9w,28205,NightLife,30
NC,1,Lohr8rcz02PENa27WA3ovg,28105,Italian,25
NC,2,G0we_ApIsxIUTi5zoxkJjw,28205,NightLife,12
NC,1,mPhpRGTgusNHOXgvF43FQg,28273,American,9
NC,1,VzoxQsAAnpWXm5TSAHZnbw,28270,American,10
NC,2,TZgbUbApLjWWES9Y7ONtNQ,28208,FastFood,459
NC,2,ZPDXRL9b5sIl-84p6AdNAA,28105,Asian,8
NC,1,Zdg2UDyqWc2Tn1L9m5z6aQ,28205,Mexican,13
NC,2,iCc5df9yAI0vodPtPiuOBg,28204,American,9
NC,1,sD4unu3UGDK6HO__k0IEbQ,,AllTypes,17
NC,1,u9521MhFE7jiqq0B51xfrQ,28202,American,99
NC,1,uy8jqFcLAA-dve66REHmRg,28262,FastFood,243
NC,2,gTXSJ9lJOYtpuUqAWDxX2g,28105,Mexican,11
NC,1,3n8a3S-UUO5YlfWVKclvfQ,28227,Italian,20
NC,1,qjD1sRCQIQoVP6nFIuomNA,28217,FastFood,17
NC,2,93G3ed4rBSvNtaFck7Xemg,28105,AllTypes,66
NC,2,Zj30w70HgNoxtAyUJuNe9w,28211,AllTypes,119
NC,1,tFwZL_7idddle8Rl1CAPQA,28269,American,96
NC,2,VkyEBbis8HpKRzVPIFX1cA,28227,AllTypes,36
NC,1,HIphmsTpcdGy2f3TNGB9pA,28269,FastFood,19
NC,1,en8csXJNIkoBOOMawtyuTQ,28269,FastFood,35
NC,1,68-awbel3nSkmOfkGFxbIQ,28208,Mexican,94
NC,2,qI7unfdPyG9sg6BVf9XbBg,28079,Asian,68
NC,2,53XELWKwAUyCNQSV9Q0z2w,28075,Seafood,71
NC,2,8juhra3Et-cNjH3KH4jFsg,28209,Italian,140
NC,2,U9zkQuiqehClzoJ74siF8w,28202,Italian,422
NC,1,AVmjohW9XQrCVHcsIH3LEg,28202,AllTypes,17
NC,1,c8G5lj5pAv9KEwz0piZjNQ,28281,American,199
NC,2,zBMJYg34dTe5nZm6QVPYeg,28202,American,302
NC,1,SVbmyfioykMujIr4GZ0ziA,28205,American,84
NC,1,XT-fHTsLouy0KDdX0m1B-A,28227,Asian,5
NC,2,I7pe2uywirqgBVc2V_sWLg,28208,American,114
NC,2,5bHaoTkL1tYGi8lUVeYHUw,28120,Italian,10
NC,1,B5r7ThTRABAQjEwJtfMPcQ,28205,AllTypes,5
NC,2,m_vaBvaZ8sKgLzDOO67nXg,28202,NightLife,55
NC,1,YKAu04U-xLjHJhQxcL3Aiw,28027,FastFood,64
NC,1,zzgXEteMduykqN8JAUG4CA,28269,American,22
NC,2,daj1XS3M-_56YVhVevncmA,28226,Mexican,102
NC,1,7CiT-PNQirqzDWKw4xKXPw,28221,FastFood,57
NC,2,wCBpyIrn3RfJfS0CZjOQrw,28210,Italian,410
NC,2,0R5W3JfCKW_DT6szm-826A,28217,American,17
NC,1,SdMmB-Yjmj2AlnI1G71AuA,28273,American,26
NC,1,ufXEzi0gr019Iia6OVN7lA,28216,Asian,15
NC,2,h3c8XBQTer_3_OirrvUflg,28202,American,597
NC,2,ZFdzX-jdfVEO2yQ8sEWp9Q,28208,Italian,43
NC,2,Yg72nmS4epd8gyaXKn2o4A,28270,Mexican,115
NC,2,d0j_HjzUYFVuCHNuBPF6DA,28202,American,190
NC,2,y10TI41b1fNeyjCmxmORwg,28203,Italian,148
NC,3,mH3fUPIdmh5ybrmD48pJkQ,28105,American,64
NC,1,h9UyxcAZN4ynvhbfXnZnAA,28202,FastFood,22
NC,1,2XU8BqJ81UxQn8SOi01R8g,28227,Asian,44
NC,2,_YCwkkdiW5KliTK8g8Tlew,28205,American,817
NC,2,6nWbtuFcVxU-2JxHZ6viXg,28120,American,18
NC,1,4OHAM_ZVrD4xsQL7dJKy6Q,28273,American,203
NC,1,8unAqwsmtYQrwCqL1IYx-Q,28262,AllTypes,47
NC,2,eUjHlutl8ti5phHfTQZhvg,28027,AllTypes,201
NC,2,CcSt0qXxpbpqqylcK0KhMQ,28134,American,23
NC,2,-IpYERO_XHBIaVaWGdmPEg,28209,American,104
NC,2,WrQo9ryHWgALuM08knK4Vw,28206,Seafood,7
NC,2,IAjnFU8VeWN9yo5m3NWWYA,28203,American,399
NC,1,N-jfUfIei1WP6ceQB9oRCw,28217,American,23
NC,2,Cbm9WtXkOLcQ6u35O3zFOA,28217,AllTypes,439
NC,1,kz_-Z9x1ffigBckrhrYpKw,28210,FastFood,109
NC,1,Q0070Z9KMleHbc-uI1e5MQ,28227,FastFood,159
NC,1,nDMqBGHBmdjHapvtjBtkwg,28203,American,670
NC,2,vWU4I-1g-Cf9w-aWeNCuRw,28205,AllTypes,208
NC,2,vtx6CBAGAMq_vQpSyXmZaw,28269,NightLife,28
NC,1,1qgy9kz5TQaTm-9qcoATwg,28210,American,56
NC,1,auY20UqUcNCA3NovX8NnOQ,28204,FastFood,120
NC,2,CdihJLYPU5TqhQpxbuuO6g,28105,American,39
NC,2,csdg3ZSLpI9PJmb0esKBnw,28213,Mexican,69
NC,1,C3QfGqD3qjWUbwBOkEjqSQ,28213,Italian,3
NC,2,zu6wQBMMWDqaksTZMelasQ,28027,American,532
NC,2,yjL8-WmQMpweDNGArchAOw,28208,American,54
NC,2,KZ3FKcto4dZz0c7uoRSV6Q,28277,AllTypes,70
NC,2,ziWLF07wbG5Z4lQDZCZ1nQ,28262,AllTypes,144
NC,1,7PMBV_jpjiUvdoZc-i1uww,28214,AllTypes,14
NC,2,uQ1A9spWBHXOQhSF7y3Nyw,28277,Italian,116
NC,2,EZU__cpyxahCBzq6VAfZIQ,28217,Asian,110
NC,1,hdm4v0WEiZZTttlUnfJy4w,28105,FastFood,11
NC,1,iDvGxQiJegcYlf0vJxZV-w,28226,FastFood,45
NC,1,QRLo5dvsir_0-Xi9BrHcjw,28205,Mexican,14
NC,1,akYe4za4jNTJbBKqF-KRBA,28210,Mexican,52
NC,1,DWpHuxLVW6tVldtMkzplQQ,28202,American,112
NC,1,xefCNN_NNtCgVS9YwbfEmA,28206,FastFood,3
NC,2,qWzxhlUq472AlcFTGNlhZQ,28209,NightLife,284
NC,2,HswqahLE8_fuourGE_UPVg,28105,NightLife,17
NC,2,0Vczk_zvQgsUGTrnBzfIZg,28202,AllTypes,77
NC,1,iXaFY4gU6t8mZmsn1dtRog,28277,AllTypes,17
NC,1,BACegmBxwZYKFF_EFYVu7g,28012,AllTypes,35
NC,1,mczKI5f_Y0pZ5dC0vIy45A,28027,FastFood,51
NC,2,iMFJhOX9-1Mtg_GX_mUO8w,28208,FastFood,331
NC,1,EfyrtoGJSjwiYoHIJy9iSA,28203,FastFood,42
NC,1,0pikmKdTttjRlDHRS68z0w,28210,Mexican,56
NC,2,LglK3yMnn1_khmKUSL0FxQ,28202,American,39
NC,2,cbBNL7Q0CIrIRkFkziMzFg,28277,American,305
NC,1,KQRDftjIbGy2X2HVwm7ytg,28262,FastFood,43
NC,1,COzxp1zY_Eb8eXMOMlJwXg,28206,FastFood,7
NC,2,vegdbMOoB5x4LQuHaXxcyQ,28262,American,22
NC,2,bXAZiCdqb_nubP0pxIhXdQ,28134,AllTypes,68
